sentence	label
that is, unless the peanut lobby or ill-informed airline passengers are making decisions in washington.	unverifiable
"you should be able to purchace a ""ticket"" for these optional services at the time of ticket purchace."	unverifiable
"if you know you will be checking in one bag, and having a meal, you should be able to easily purchace a ""checked bag ticket"" and a ""meal ticket"" along with the flight ticket."	unverifiable
these optional tickets would be required to be honored by all airlines under all circumstances.	unverifiable
travel providers should be required to display the *entire* ticket price in their advertising.	unverifiable
they should not be allowed to raise the overall price with taxes, fees, etc.	unverifiable
"travel providers should absolutely not be allowed to advertise a ""one-way"" price when a round-trip purchase is required."	unverifiable
that's like a store advertising the price of one sneaker!	unverifiable
well, obviously you have to buy two sneakers	non-experiential
so why would a store advertise the price for just one.	unverifiable
likewise, travel providers should clearly display the round-trip cost if a round-trip purchase is required to obtain that fare.	unverifiable
i would like to see the dot consider regulations regarding carry-on bags in the near future.	unverifiable
i don't check luggage	experiential
so i would be against ticket prices being raised to cover one checked bag	unverifiable
although i think the airlines should allow it.	unverifiable
i travel with a single, legal-size backpack	experiential
and i dread the day i have to check it because others, rather than checking oversize bags decide to carry them on and they are not stopped at either security or the gate.	unverifiable
the european and asian airlines alreasy have fairly strict rules regarding carry-on luggage,	non-experiential
i'd like to see the dot consider something similar.	unverifiable
while i realize that peanut allergies can be severe,	unverifiable
i'm allergic to pet dander	experiential
and unfortunately every major airline now allows animals in the cabin -	unverifiable
